Date Time,Freq1,Freq2,Pulse1,Pulse2,Massflow1,Massflow2,Volumeflow1,Volumeflow2,Pressure1,Pressure2,Temp1,Temp2,Density1,Density2
DD/MM/YY HH:mm,Hz,Hz,cycle/hour,cycle/hour,kg/hr,kg/hr,Sm^3/hr,Sm^3/hr,bar,bar,°C,°C,kg/m^3,kg/m^3
EC02,FT301,FT302,FT301,FT302,FT301,FT302,FT301,FT302,PT301,PT302,TT301,TT302,DT301,DT302
04-May-2023 12:43:43,0,20.52027321,0,73872.98438,0,13.33889389,0,10.86436653,0.726227582,2.18198061,26.75292397,28.2289753,1.226915717,1.227461338
04-May-2023 12:43:46,0,14.43789864,0,51976.43359,0,9.378642082,0,7.644080162,0.726227582,2.18175149,26.7667141,28.21183777,1.226915717,1.227461338
04-May-2023 12:43:48,0,20.62902451,0,74264.49219,0,12.45898819,0,10.15472317,0.726227582,2.18175149,26.74603081,28.16727638,1.226915717,1.227461338
04-May-2023 12:43:50,0,20.64073372,0,74306.64063,0,13.46713734,0,10.9281435,0.725998521,2.18220973,26.79084396,28.16727638,1.226915717,1.227461338
04-May-2023 12:43:52,0,20.97982025,0,75527.35156,0,13.62817574,0,11.10767174,0.725998521,2.18198061,26.74258232,28.15699196,1.226915717,1.227461338
04-May-2023 12:43:55,0,21.25486565,0,76517.51563,0,13.80684185,0,11.25329304,0.725998521,2.18243885,26.75981903,28.1775589,1.226915717,1.227461338
04-May-2023 12:43:57,0,20.49520874,0,73782.75,0,13.46688938,0,10.97621441,0.72576952,2.18198061,26.67019081,28.25982666,1.226915717,1.227461338
04-May-2023 12:43:59,0,20.7005024,0,74521.8125,0,13.32075214,0,10.95978832,0.725540519,2.18198061,26.75637245,28.19812584,1.226915717,1.227461338
04-May-2023 12:44:01,0,20.41648674,0,73499.35156,0,13.4846735,0,10.80941772,0.72576952,2.18243885,26.77016068,28.17413139,1.226915717,1.227461338
04-May-2023 12:44:04,0,10.6067915,0,38184.44922,0,6.890012741,0,5.615718365,0.725998521,2.18243885,26.70466232,28.15013695,1.226915717,1.227461338
04-May-2023 12:44:06,0,20.6071167,0,74185.61719,0,13.38607311,0,10.91034508,0.72576952,2.18220973,26.77016068,28.122715,1.226915717,1.227461338
04-May-2023 12:44:08,0,19.29441833,0,69459.90625,0,13.55378246,0,11.04703617,0.725998521,2.18243885,26.79429054,28.1775589,1.226915717,1.227461338
04-May-2023 12:44:10,0,13.9038105,0,50053.71875,0,7.353498936,0,7.361310005,0.72576952,2.182667971,26.7839489,28.1775589,1.226915717,1.227461338
04-May-2023 12:44:12,0,4.537099838,0,16333.55859,0,4.503571987,0,2.402147055,0.726227582,2.182667971,26.77016068,28.19469833,1.226915717,1.227461338
04-May-2023 12:44:14,0,19.72955132,0,71026.38281,0,12.81602001,0,10.44572258,0.725998521,2.182896852,26.73568726,28.17070389,1.226915717,1.227461338
04-May-2023 12:44:17,0,18.87962914,0,67966.66406,0,12.26392365,0,9.995735168,0.725998521,2.183125973,26.7667141,28.15356445,1.226915717,1.227461338
04-May-2023 12:44:19,0,0,0,0,0,1.232500315,0,1.004551768,0.72576952,2.182896852,26.81152725,28.14670944,1.226915717,1.227461338
04-May-2023 12:44:21,0,17.59783363,0,63352.20313,0,6.814456463,0,9.317093849,0.725998521,2.183125973,26.8218689,28.16042137,1.226915717,1.227461338
04-May-2023 12:44:23,0,11.2417593,0,40470.33203,0,8.467002869,0,5.951899052,0.725540519,2.183125973,26.72189903,28.1809864,1.226915717,1.227461338
04-May-2023 12:44:25,0,19.44793701,0,70012.57813,0,12.63308811,0,10.29662323,0.725540519,2.183584213,26.66674232,28.1775589,1.226915717,1.227461338
04-May-2023 12:44:28,0,19.43537521,0,69967.35156,0,12.62492752,0,10.28997135,0.725540519,2.183125973,26.79084396,28.13642502,1.226915717,1.227461338
04-May-2023 12:44:30,0,19.05853653,0,68610.72656,0,8.828018188,0,7.19529295,0.72576952,2.183355093,26.7667141,28.15356445,1.226915717,1.227461338
04-May-2023 12:44:32,0,19.55078888,0,70382.83594,0,13.16682434,0,10.35107708,0.725540519,2.183584213,26.73224068,28.2289753,1.226915717,1.227461338
04-May-2023 12:44:34,0,20.6472702,0,74330.17188,0,13.41215611,0,10.93160439,0.72576952,2.183584213,26.75981903,28.13642502,1.226915717,1.227461338
04-May-2023 12:44:37,0,21.01975632,0,75009.63281,0,13.65411758,0,11.12881565,0.72576952,2.183355093,26.81152725,28.18441582,1.226915717,1.227461338
04-May-2023 12:44:39,0,14.29638577,0,51466.98828,0,12.36877251,0,7.569157124,0.725540519,2.183355093,26.75292397,28.20498085,1.226915717,1.227461338
04-May-2023 12:44:42,0,18.5835743,0,66900.86719,0,9.590510368,0,9.838990211,0.725540519,2.183813334,26.70811081,28.1775589,1.226915717,1.227461338
