Date Time,Freq1,Freq2,Pulse1,Pulse2,Massflow1,Massflow2,Volumeflow1,Volumeflow2,Pressure1,Pressure2,Temp1,Temp2,Density1,Density2
6/5/2023 14:05,20.6004,0,74161.5469,0,13.3817,0,10.902,0,1.6524,-0.019014,26.4771,26.6933,1.2269,1.2275
6/5/2023 14:05,11.0876,0,49448.7148,0,7.2023,0,5.8677,0,1.6526,-0.018785,26.422,26.7139,1.2269,1.2275
6/5/2023 14:05,11.4041,0,41054.6094,0,7.0158,0,6.0351,0,1.6528,-0.019014,26.453,26.707,1.2269,1.2275
6/5/2023 14:05,17.3626,0,62505.2578,0,11.9713,0,9.1884,0,1.6528,-0.018555,26.4358,26.7447,1.2269,1.2275
6/5/2023 14:05,20.1817,0,72654.2891,0,13.1098,0,10.6804,0,1.6528,-0.018785,26.5047,26.7173,1.2269,1.2275
6/5/2023 14:05,14.182,0,30856.6699,0,9.2124,0,7.5053,0,1.6526,-0.018785,26.5116,26.7722,1.2269,1.2275
6/5/2023 14:05,8.7073,0,31346.4297,0,9.6003,0,4.608,0,1.6526,-0.018785,26.5461,26.755,1.2269,1.2275
6/5/2023 14:05,18.6579,0,67168.4062,0,8.1958,0,9.8739,0,1.6531,-0.018555,26.4634,26.8202,1.2269,1.2275
6/5/2023 14:05,14.3278,0,51579.9531,0,12.7724,0,7.5824,0,1.6531,-0.019014,26.4875,26.731,1.2269,1.2275
6/5/2023 14:05,20.2872,0,73033.9375,0,13.1783,0,10.7362,0,1.6533,-0.019014,26.5082,26.7413,1.2269,1.2275
6/5/2023 14:05,19.0476,0,74291.7578,0,12.3731,0,10.0802,0,1.6531,-0.018785,26.5495,26.6556,1.2269,1.2275
6/5/2023 14:05,14.0311,0,50512,0,12.5626,0,7.4254,0,1.6531,-0.018785,26.4565,26.6625,1.2269,1.2275
6/5/2023 14:05,16.2652,0,58554.7031,0,10.3908,0,8.6077,0,1.6531,-0.018785,26.3772,26.7207,1.2269,1.2275
6/5/2023 14:05,16.7966,0,60467.7188,0,10.9108,0,8.8889,0,1.6535,-0.019014,26.4668,26.7207,1.2269,1.2275
6/5/2023 14:05,15.4525,0,55628.9219,0,10.0377,0,8.1776,0,1.654,-0.019014,26.4703,26.707,1.2269,1.2275
6/5/2023 14:05,18.3979,0,66232.3594,0,11.6526,0,9.4932,0,1.6535,-0.019014,26.4358,26.6453,1.2269,1.2275
6/5/2023 14:05,17.3652,0,62514.6055,0,9.7625,0,9.1898,0,1.6535,-0.019014,26.4427,26.7516,1.2269,1.2275
6/5/2023 14:05,20.2719,0,72978.9297,0,12.9317,0,10.7281,0,1.6533,-0.019014,26.3841,26.6762,1.2269,1.2275
6/5/2023 14:05,7.1353,0,25687.2227,0,4.635,0,3.7761,0,1.6535,-0.019243,26.453,26.6933,1.2269,1.2275
6/5/2023 14:05,14.4782,0,52121.4531,0,9.4048,0,7.662,0,1.6535,-0.018785,26.4634,26.7105,1.2269,1.2275
6/5/2023 14:05,17.4097,0,40398.0703,0,11.3091,0,9.2134,0,1.6538,-0.018785,26.4496,26.6899,1.2269,1.2275
6/5/2023 14:05,19.8127,0,71325.8047,0,10.8183,0,10.4851,0,1.654,-0.018785,26.4703,26.6248,1.2269,1.2275
6/5/2023 14:05,4.511,0,16239.5234,0,9.6844,0,2.3873,0,1.6542,-0.018785,26.4185,26.7002,1.2269,1.2275
6/5/2023 14:05,17.1532,0,61751.4492,0,11.1424,0,9.0776,0,1.6545,-0.018785,26.422,26.6796,1.2269,1.2275
6/5/2023 14:06,3.6195,0,13030.3496,0,4.5391,0,3.6979,0,1.6542,-0.019014,26.4668,26.7413,1.2269,1.2275
6/5/2023 14:06,19.3409,0,69627.2422,0,9.1435,0,10.2354,0,1.6542,-0.018785,26.453,26.7413,1.2269,1.2275
6/5/2023 14:06,16.9065,0,60863.3438,0,10.9822,0,8.9471,0,1.6542,-0.018785,26.4048,26.6796,1.2269,1.2275
6/5/2023 14:06,13.4269,0,63812.4648,0,8.7219,0,7.1056,0,1.6542,-0.018785,26.4254,26.7379,1.2269,1.2275
6/5/2023 14:06,16.5804,0,59689.5508,0,8.1068,0,6.6045,0,1.6545,-0.019014,26.484,26.7447,1.2269,1.2275
6/5/2023 14:06,15.5028,0,55810.1289,0,13.2056,0,8.2042,0,1.6545,-0.019014,26.4392,26.683,1.2269,1.2275
6/5/2023 14:06,9.1603,0,32977.1523,0,9.4286,0,4.8477,0,1.6547,-0.018785,26.5116,26.6899,1.2269,1.2275
6/5/2023 14:06,18.2486,0,65694.8906,0,11.854,0,9.6573,0,1.6547,-0.018785,26.5116,26.6762,1.2269,1.2275
6/5/2023 14:06,19.2222,0,73002.6172,0,12.4864,0,10.1726,0,1.6551,-0.019014,26.4599,26.7002,1.2269,1.2275
6/5/2023 14:06,20.618,0,74224.9844,0,13.4162,0,10.93,0,1.6549,-0.019014,26.4634,26.779,1.2269,1.2275
6/5/2023 14:06,18.1377,0,65295.7188,0,12.0619,0,9.5987,0,1.6554,-0.018785,26.484,26.7413,1.2269,1.2275
6/5/2023 14:06,20.5375,0,73935.125,0,12.6383,0,10.8687,0,1.6551,-0.018785,26.3703,26.7173,1.2269,1.2275
6/5/2023 14:06,14.9229,0,53722.4141,0,9.6937,0,7.8973,0,1.6554,-0.019014,26.422,26.7242,1.2269,1.2275
6/5/2023 14:06,19.7405,0,71065.6641,0,12.8231,0,10.4469,0,1.6554,-0.019014,26.5151,26.7139,1.2269,1.2275
6/5/2023 14:06,9.9197,0,35710.9805,0,6.5797,0,5.3604,0,1.6556,-0.018785,26.4254,26.6762,1.2269,1.2275
6/5/2023 14:06,13.3282,0,47981.4414,0,7.3454,0,7.0534,0,1.6556,-0.018785,26.4289,26.7893,1.2269,1.2275
6/5/2023 14:06,19.2879,0,69436.3984,0,11.1289,0,10.2073,0,1.6556,-0.018785,26.3979,26.755,1.2269,1.2275
6/5/2023 14:06,20.9283,0,75342.0156,0,13.5947,0,11.0755,0,1.6558,-0.019014,26.4806,26.6968,1.2269,1.2275
6/5/2023 14:06,18.1291,0,65264.8789,0,11.7764,0,9.5941,0,1.6556,-0.018785,26.4082,26.7345,1.2269,1.2275
6/5/2023 14:06,18.5699,0,66851.75,0,8.2644,0,6.7329,0,1.6556,-0.018785,26.422,26.7379,1.2269,1.2275
6/5/2023 14:06,20.3576,0,73287.25,0,13.0908,0,10.7734,0,1.6558,-0.018785,26.453,26.7173,1.2269,1.2275
6/5/2023 14:06,16.7557,0,60320.5352,0,10.8843,0,8.8673,0,1.6556,-0.018785,26.4323,26.7276,1.2269,1.2275
6/5/2023 14:06,17.6917,0,72792.2656,0,11.4923,0,9.3626,0,1.6558,-0.019014,26.4599,26.6556,1.2269,1.2275
6/5/2023 14:06,20.7691,0,74768.8203,0,13.4226,0,10.9912,0,1.6558,-0.019014,26.453,26.6796,1.2269,1.2275
6/5/2023 14:06,12.947,0,46609.1484,0,13.4347,0,6.8517,0,1.6561,-0.018785,26.3737,26.7345,1.2269,1.2275
6/5/2023 14:06,11.4075,0,41067.0781,0,7.4102,0,6.037,0,1.6556,-0.018785,26.3806,26.7036,1.2269,1.2275
6/5/2023 14:06,15.8472,0,57049.7969,0,10.2941,0,8.3865,0,1.6565,-0.019014,26.3806,26.7447,1.2269,1.2275
6/5/2023 14:07,18.5414,0,66749.1484,0,12.2478,0,9.9781,0,1.6565,-0.019014,26.3599,26.731,1.2269,1.2275
6/5/2023 14:07,20.189,0,72680.2734,0,11.9259,0,10.6842,0,1.6561,-0.018785,26.3599,26.6659,1.2269,1.2275
6/5/2023 14:07,20.1685,0,72606.6016,0,13.1012,0,10.6734,0,1.6563,-0.019014,26.4254,26.7207,1.2269,1.2275
6/5/2023 14:07,20.8809,0,75171.3594,0,13.5639,0,11.0504,0,1.6565,-0.018785,26.453,26.6968,1.2269,1.2275
6/5/2023 14:07,10.7379,0,48184.207,0,6.9752,0,5.6826,0,1.6565,-0.018785,26.4565,26.7207,1.2269,1.2275
6/5/2023 14:07,18.3589,0,66092.2109,0,12.0369,0,9.7157,0,1.6565,-0.018785,26.4151,26.683,1.2269,1.2275
6/5/2023 14:07,20.79,0,74844.0078,0,13.2046,0,11.0023,0,1.657,-0.019014,26.4392,26.7002,1.2269,1.2275
6/5/2023 14:07,20.663,0,74386.6953,0,13.4602,0,10.9351,0,1.657,-0.019014,26.4185,26.683,1.2269,1.2275
6/5/2023 14:07,5.0545,0,18196.1113,0,3.2833,0,2.6749,0,1.657,-0.018785,26.4082,26.6865,1.2269,1.2275
6/5/2023 14:07,20.1966,0,72707.8203,0,11.8949,0,9.6907,0,1.6567,-0.019014,26.4427,26.6419,1.2269,1.2275
6/5/2023 14:07,7.9834,0,28740.1211,0,9.9887,0,4.2249,0,1.6572,-0.019014,26.4427,26.683,1.2269,1.2275
6/5/2023 14:07,19.9545,0,71836.3672,0,10.7836,0,10.5601,0,1.6572,-0.019014,26.453,26.8099,1.2269,1.2275
6/5/2023 14:07,12.1392,0,43701.2461,0,7.8855,0,6.4242,0,1.657,-0.019014,26.4668,26.6796,1.2269,1.2275
6/5/2023 14:07,18.3101,0,65916.4609,0,11.894,0,9.6899,0,1.6574,-0.018785,26.4978,26.6968,1.2269,1.2275
6/5/2023 14:07,10.2209,0,36795.0664,0,8.5763,0,6.987,0,1.6574,-0.019014,26.4254,26.7139,1.2269,1.2275
6/5/2023 14:07,7.8419,0,28230.6816,0,9.3868,0,4.15,0,1.6577,-0.018785,26.4082,26.7687,1.2269,1.2275
6/5/2023 14:07,10.5901,0,38124.4727,0,6.8792,0,5.6044,0,1.6577,-0.018785,26.453,26.6419,1.2269,1.2275
6/5/2023 14:07,9.5002,0,48741.8008,0,6.1712,0,5.0276,0,1.6577,-0.018555,26.4289,26.7002,1.2269,1.2275
6/5/2023 14:07,15.9036,0,57252.7812,0,7.2044,0,8.4163,0,1.6574,-0.018785,26.4427,26.6933,1.2269,1.2275
6/5/2023 14:07,20.7592,0,74732.9844,0,12.7454,0,10.986,0,1.6577,-0.019014,26.4151,26.7207,1.2269,1.2275
6/5/2023 14:07,15.1155,0,54415.6836,0,9.8188,0,7.9993,0,1.6574,-0.019014,26.4116,26.6933,1.2269,1.2275
6/5/2023 14:07,17.9292,0,64545.125,0,11.6465,0,9.4883,0,1.6577,-0.019014,26.4013,26.6728,1.2269,1.2275
6/5/2023 14:07,20.392,0,55347.5664,0,13.2463,0,10.7916,0,1.6577,-0.018785,26.5082,26.7687,1.2269,1.2275
6/5/2023 14:07,19.5051,0,70218.5,0,12.2048,0,10.3223,0,1.6579,-0.018785,26.4013,26.659,1.2269,1.2275
6/5/2023 14:07,14.5991,0,52556.8281,0,9.7412,0,7.726,0,1.6577,-0.019014,26.3841,26.7207,1.2269,1.2275
6/5/2023 14:07,20.5023,0,73808.3047,0,12.3985,0,10.85,0,1.6579,-0.019243,26.4634,26.7345,1.2269,1.2275
6/5/2023 14:07,20.5866,0,74111.7109,0,13.3727,0,10.8946,0,1.6579,-0.019014,26.4289,26.659,1.2269,1.2275
6/5/2023 14:08,12.3788,0,50322.4258,0,8.0411,0,6.551,0,1.6586,-0.018785,26.5013,26.7173,1.2269,1.2275
6/5/2023 14:08,4.9083,0,17669.9922,0,3.1811,0,2.5916,0,1.6581,-0.019014,26.4599,26.6693,1.2269,1.2275
6/5/2023 14:08,19.8554,0,71479.5625,0,10.3786,0,10.5077,0,1.6583,-0.018785,26.4703,26.6968,1.2269,1.2275
6/5/2023 14:08,18.973,0,68302.6406,0,13.1663,0,10.0407,0,1.6586,-0.019014,26.4599,26.6556,1.2269,1.2275
6/5/2023 14:08,19.4573,0,70046.2344,0,12.6392,0,10.297,0,1.6586,-0.019243,26.4082,26.6728,1.2269,1.2275
6/5/2023 14:08,2.2536,0,39725.6133,0,1.4639,0,1.1926,0,1.6583,-0.019243,26.4082,26.7207,1.2269,1.2275
6/5/2023 14:08,19.5007,0,70202.4297,0,11.0839,0,9.0299,0,1.659,-0.019243,26.4668,26.7173,1.2269,1.2275
6/5/2023 14:08,20.2303,0,72829.0469,0,13.2358,0,10.7061,0,1.6593,-0.019014,26.4254,26.7139,1.2269,1.2275
6/5/2023 14:08,10.6758,0,38432.9961,0,6.9832,0,5.6498,0,1.659,-0.019014,26.4358,26.731,1.2269,1.2275
6/5/2023 14:08,14.7444,0,53079.8086,0,9.5777,0,7.8029,0,1.6588,-0.019014,26.4358,26.7379,1.2269,1.2275
6/5/2023 14:08,19.121,0,68835.5625,0,13.3366,0,10.8652,0,1.659,-0.019014,26.4358,26.6899,1.2269,1.2275
6/5/2023 14:08,15.3301,0,55188.1875,0,9.9582,0,8.1128,0,1.6593,-0.019243,26.4358,26.683,1.2269,1.2275
6/5/2023 14:08,7.7152,0,23682.2031,0,5.0117,0,4.083,0,1.659,-0.019014,26.484,26.6522,1.2269,1.2275
6/5/2023 14:08,13.2901,0,47844.293,0,10.3528,0,7.0332,0,1.659,-0.019243,26.422,26.6488,1.2269,1.2275
6/5/2023 14:08,18.7318,0,67434.3047,0,11.2251,0,9.913,0,1.6595,-0.019014,26.4323,26.6865,1.2269,1.2275
6/5/2023 14:08,18.0985,0,65154.5391,0,11.7565,0,9.5779,0,1.6595,-0.019014,26.4082,26.7105,1.2269,1.2275
6/5/2023 14:08,20.2885,0,73038.4531,0,13.1791,0,10.7369,0,1.659,-0.019243,26.4634,26.7002,1.2269,1.2275
6/5/2023 14:08,20.5652,0,74415.0938,0,13.3588,0,10.8833,0,1.6595,-0.019243,26.4461,26.7413,1.2269,1.2275
6/5/2023 14:08,15.6312,0,56272.2422,0,13.2511,0,8.2722,0,1.6595,-0.019014,26.4323,26.6625,1.2269,1.2275
6/5/2023 14:08,2.8464,0,10246.8838,0,6.6778,0,1.5063,0,1.6595,-0.019243,26.4806,26.683,1.2269,1.2275
6/5/2023 14:08,16.6957,0,60104.4219,0,10.8453,0,8.8355,0,1.6595,-0.019243,26.4392,26.7105,1.2269,1.2275
6/5/2023 14:08,8.6831,0,31259.2148,0,5.6404,0,4.5952,0,1.6595,-0.019014,26.4806,26.7139,1.2269,1.2275
6/5/2023 14:08,11.3897,0,63649.3398,0,7.3986,0,6.0275,0,1.6597,-0.019014,26.4185,26.6693,1.2269,1.2275
6/5/2023 14:08,19.9185,0,71706.5391,0,11.3947,0,10.5411,0,1.6599,-0.019243,26.4358,26.7242,1.2269,1.2275
6/5/2023 14:08,21.0284,0,75702.125,0,13.6612,0,11.1284,0,1.6595,-0.019014,26.4185,26.7139,1.2269,1.2275
6/5/2023 14:08,20.9399,0,75383.7422,0,13.6054,0,11.0816,0,1.6595,-0.019014,26.4013,26.7036,1.2269,1.2275
6/5/2023 14:08,13.6793,0,49245.625,0,8.8859,0,7.2392,0,1.6602,-0.019014,26.4427,26.7413,1.2269,1.2275
6/5/2023 14:09,7.8433,0,28235.7832,0,10.6077,0,8.642,0,1.6599,-0.019014,26.4358,26.7276,1.2269,1.2275
6/5/2023 14:09,19.7559,0,71121.2891,0,9.6743,0,10.455,0,1.6602,-0.019014,26.4737,26.7893,1.2269,1.2275
6/5/2023 14:09,20.6483,0,74334.0312,0,13.4141,0,10.9273,0,1.6602,-0.019014,26.4082,26.7824,1.2269,1.2275
6/5/2023 14:09,18.8928,0,68014.0312,0,12.2725,0,9.9983,0,1.6604,-0.019243,26.3737,26.7139,1.2269,1.2275
6/5/2023 14:09,4.4715,0,46202.0469,0,2.9046,0,2.3664,0,1.6609,-0.019243,26.4565,26.6796,1.2269,1.2275
6/5/2023 14:09,20.4027,0,73449.7812,0,11.5363,0,10.7973,0,1.6606,-0.018785,26.4185,26.6556,1.2269,1.2275
6/5/2023 14:09,16.0023,0,57608.168,0,9.1215,0,8.4686,0,1.6606,-0.019014,26.3772,26.6111,1.2269,1.2275
6/5/2023 14:09,8.7924,0,31652.75,0,5.7114,0,4.653,0,1.6606,-0.019243,26.5013,26.6488,1.2269,1.2275
6/5/2023 14:09,19.8899,0,71603.7031,0,11.6514,0,9.4923,0,1.6609,-0.019243,26.4392,26.6556,1.2269,1.2275
6/5/2023 14:09,17.8799,0,64367.707,0,10.0052,0,9.4622,0,1.6611,-0.019243,26.4427,26.6522,1.2269,1.2275
6/5/2023 14:09,19.5812,0,70492.1953,0,10.6831,0,10.3626,0,1.6609,-0.019014,26.4668,26.7413,1.2269,1.2275
6/5/2023 14:09,20.5594,0,74013.8516,0,13.3551,0,10.8802,0,1.6611,-0.019014,26.4496,26.6556,1.2269,1.2275
6/5/2023 14:09,20.286,0,73029.6484,0,13.1775,0,10.7356,0,1.6611,-0.019014,26.422,26.6899,1.2269,1.2275
6/5/2023 14:09,13.9748,0,50309.4531,0,12.6692,0,10.3214,0,1.6613,-0.019243,26.4013,26.7276,1.2269,1.2275
6/5/2023 14:09,14.6711,0,52815.9805,0,3.8758,0,7.7641,0,1.6611,-0.019243,26.4048,26.6659,1.2269,1.2275
6/5/2023 14:09,16.1481,0,58133.0039,0,12.4611,0,8.5457,0,1.6613,-0.019243,26.4289,26.6522,1.2269,1.2275
6/5/2023 14:09,20.2335,0,72840.5469,0,13.1434,0,10.7078,0,1.6616,-0.019243,26.422,26.7173,1.2269,1.2275
6/5/2023 14:09,10.8095,0,38914.3047,0,7.0217,0,5.7205,0,1.6616,-0.019243,26.4358,26.7516,1.2269,1.2275
6/5/2023 14:09,6.2147,0,22372.8496,0,4.2532,0,3.4651,0,1.6616,-0.019014,26.453,26.6933,1.2269,1.2275
6/5/2023 14:09,19.5984,0,70554.1406,0,10.5202,0,10.3717,0,1.6618,-0.019014,26.4289,26.683,1.2269,1.2275
6/5/2023 14:09,21.2806,0,76610.1719,0,13.565,0,11.2619,0,1.6618,-0.019014,26.522,26.6693,1.2269,1.2275
6/5/2023 14:09,15.9073,0,57266.2383,0,10.3331,0,8.4183,0,1.6613,-0.019014,26.5116,26.6659,1.2269,1.2275
6/5/2023 14:09,14.1643,0,42450.4453,0,9.2009,0,7.4959,0,1.662,-0.019014,26.4565,26.7105,1.2269,1.2275
6/5/2023 14:09,12.8794,0,46365.9336,0,3.9504,0,6.8159,0,1.662,-0.018785,26.4599,26.7482,1.2269,1.2275
6/5/2023 14:09,15.4086,0,55470.8672,0,9.5863,0,8.1544,0,1.6618,-0.019014,26.4565,26.7207,1.2269,1.2275
6/5/2023 14:09,18.3565,0,66083.3125,0,8.9908,0,9.7144,0,1.662,-0.019014,26.484,26.6899,1.2269,1.2275
6/5/2023 14:09,19.7069,0,60411.1914,0,12.8013,0,10.4291,0,1.6625,-0.019243,26.4565,26.659,1.2269,1.2275
6/5/2023 14:10,12.0325,0,43317.0117,0,12.2247,0,6.3677,0,1.6622,-0.019243,26.4771,26.6385,1.2269,1.2275
6/5/2023 14:10,15.0943,0,54339.3555,0,4.0123,0,7.988,0,1.6625,-0.019243,26.4978,26.659,1.2269,1.2275
6/5/2023 14:10,11.4621,0,41263.4844,0,7.4456,0,6.0658,0,1.6625,-0.019014,26.4358,26.6968,1.2269,1.2275
6/5/2023 14:10,11.7956,0,42464.1445,0,8.3663,0,6.816,0,1.6622,-0.019014,26.3841,26.7516,1.2269,1.2275
6/5/2023 14:10,13.4503,0,48421.1562,0,3.0654,0,7.118,0,1.6627,-0.019014,26.5047,26.707,1.2269,1.2275
6/5/2023 14:10,13.5545,0,48796.2266,0,12.3305,0,7.1732,0,1.6622,-0.019243,26.5047,26.7413,1.2269,1.2275
6/5/2023 14:10,10.7535,0,38712.5312,0,6.9853,0,5.6909,0,1.6627,-0.019243,26.4392,26.6899,1.2269,1.2275
6/5/2023 14:10,20.3408,0,73226.7891,0,13.2131,0,10.7645,0,1.6629,-0.019014,26.4427,26.707,1.2269,1.2275
6/5/2023 14:10,7.6253,0,22121.1895,0,4.9533,0,4.0354,0,1.6629,-0.019243,26.4461,26.7002,1.2269,1.2275
6/5/2023 14:10,15.0417,0,54150.2734,0,5.7397,0,7.9602,0,1.6629,-0.019243,26.453,26.6282,1.2269,1.2275
6/5/2023 14:10,11.7457,0,42284.3867,0,10.1198,0,6.2159,0,1.6629,-0.019243,26.4496,26.6899,1.2269,1.2275
6/5/2023 14:10,18.9122,0,68083.8594,0,12.2851,0,10.0085,0,1.6629,-0.019014,26.4254,26.7173,1.2269,1.2275
6/5/2023 14:10,12.6407,0,45506.4766,0,8.2112,0,6.6896,0,1.6629,-0.018785,26.522,26.7482,1.2269,1.2275
6/5/2023 14:10,14.9702,0,69074.2031,0,9.7244,0,7.9224,0,1.6629,-0.019014,26.4392,26.7002,1.2269,1.2275
6/5/2023 14:10,11.9982,0,43193.4766,0,8.515,0,6.3496,0,1.6632,-0.019243,26.4116,26.7824,1.2269,1.2275
6/5/2023 14:10,19.8435,0,71436.4609,0,11.0125,0,10.5014,0,1.6632,-0.019014,26.3393,26.6556,1.2269,1.2275
6/5/2023 14:10,7.6456,0,27524.0664,0,10.4314,0,4.0461,0,1.6629,-0.019014,26.4461,26.659,1.2269,1.2275
6/5/2023 14:10,5.401,0,19443.7773,0,3.5084,0,2.8583,0,1.6634,-0.019243,26.422,26.6933,1.2269,1.2275
6/5/2023 14:10,5.677,0,48939.6523,0,3.6877,0,3.0043,0,1.6634,-0.019243,26.4013,26.7345,1.2269,1.2275
6/5/2023 14:10,17.3022,0,62288.0156,0,10.1091,0,9.1565,0,1.6634,-0.019014,26.4082,26.6762,1.2269,1.2275
6/5/2023 14:10,20.7769,0,74796.875,0,13.1337,0,10.9954,0,1.6632,-0.019243,26.4048,26.7413,1.2269,1.2275
6/5/2023 14:10,20.8749,0,75149.5859,0,13.463,0,11.0472,0,1.6636,-0.019243,26.5013,26.7173,1.2269,1.2275
6/5/2023 14:10,20.6148,0,75059.1875,0,13.3911,0,10.9096,0,1.6641,-0.019014,26.4254,26.707,1.2269,1.2275
6/5/2023 14:10,20.98,0,75527.9453,0,13.535,0,11.1028,0,1.6638,-0.019243,26.4358,26.7173,1.2269,1.2275
6/5/2023 14:10,9.3688,0,33727.6367,0,12.6233,0,4.9581,0,1.6632,-0.019014,26.4703,26.7893,1.2269,1.2275
6/5/2023 14:10,18.4017,0,66246.125,0,11.9535,0,9.7384,0,1.6638,-0.019243,26.4254,26.6248,1.2269,1.2275
6/5/2023 14:10,17.7456,0,57930.6367,0,11.5272,0,9.3911,0,1.6641,-0.019014,26.4461,26.7173,1.2269,1.2275
6/5/2023 14:11,18.7292,0,67425.2656,0,11.7302,0,9.5565,0,1.6638,-0.019014,26.4875,26.7756,1.2269,1.2275
6/5/2023 14:11,17.748,0,63892.8906,0,8.3912,0,9.3924,0,1.6638,-0.019014,26.4048,26.6899,1.2269,1.2275
6/5/2023 14:11,16.0621,0,57823.6953,0,8.1826,0,8.5002,0,1.6643,-0.019014,26.3806,26.7276,1.2269,1.2275
6/5/2023 14:11,17.9709,0,64695.1758,0,11.6736,0,9.5104,0,1.6641,-0.019014,26.3599,26.7002,1.2269,1.2275
