Date Time,Freq1,Freq2,Pulse1,Pulse2,Massflow1,Massflow2,Volumeflow1,Volumeflow2,Pressure1,Pressure2,Temp1,Temp2,Density1,Density2
DD/MM/YY HH:mm,Hz,Hz,cycle/hour,cycle/hour,kg/hr,kg/hr,Sm^3/hr,Sm^3/hr,bar,bar,°C,°C,kg/m^3,kg/m^3
EC02,FT301,FT302,FT301,FT302,FT301,FT302,FT301,FT302,PT301,PT302,TT301,TT302,DT301,DT302
3/5/2023 15:14,0,20.6433,0,74315.8594,0,13.4096,0,10.9295,1.6794,1.6633,25.374,26.1003,1.2269,1.2275
3/5/2023 15:14,0,21.7612,0,78340.1641,0,13.9982,0,11.4093,1.6796,1.6636,25.3568,26.1346,1.2269,1.2275
3/5/2023 15:14,0,20.6195,0,74230.1562,0,13.7204,0,10.9169,1.6792,1.6631,25.4085,26.0763,1.2269,1.2275
3/5/2023 15:14,0,20.8909,0,75207.3828,0,13.3049,0,11.0606,1.6794,1.6627,25.3671,26.1689,1.2269,1.2275
3/5/2023 15:14,0,20.9471,0,75409.5391,0,13.6069,0,11.0903,1.6792,1.6633,25.3464,26.0729,1.2269,1.2275
3/5/2023 15:14,0,20.9616,0,75461.6328,0,13.6163,0,11.098,1.6792,1.6633,25.4292,26.1346,1.2269,1.2275
3/5/2023 15:14,0,18.249,0,65696.3203,0,13.8883,0,11.3197,1.679,1.6629,25.4602,26.066,1.2269,1.2275
3/5/2023 15:14,0,20.7311,0,74632.0938,0,11.945,0,10.976,1.6792,1.6633,25.3533,26.1517,1.2269,1.2275
3/5/2023 15:15,0,20.8483,0,75053.7422,0,13.7927,0,11.038,1.679,1.6638,25.3602,26.1037,1.2269,1.2275
3/5/2023 15:15,0,20.8696,0,75130.6797,0,13.5566,0,11.0493,1.679,1.6633,25.3706,26.1346,1.2269,1.2275
3/5/2023 15:15,0,20.997,0,75589.375,0,13.6394,0,11.1168,1.6787,1.6631,25.3189,26.1449,1.2269,1.2275
3/5/2023 15:15,0,20.181,0,72651.4219,0,13.6305,0,11.1096,1.6785,1.6638,25.3637,26.138,1.2269,1.2275
3/5/2023 15:15,0,20.8172,0,74941.8203,0,13.0523,0,11.0216,1.6787,1.6643,25.4223,26.1552,1.2269,1.2275
3/5/2023 15:15,0,21.1003,0,75960.9297,0,13.8385,0,11.1714,1.6787,1.6643,25.3637,26.1312,1.2269,1.2275
3/5/2023 15:15,0,16.074,0,57866.2891,0,10.4414,0,8.5103,1.6787,1.6645,25.3809,26.1483,1.2269,1.2275
3/5/2023 15:15,0,20.9818,0,75534.3438,0,13.6294,0,11.1087,1.6787,1.6647,25.3189,26.0729,1.2269,1.2275
3/5/2023 15:15,0,18.7315,0,67433.4922,0,13.9226,0,11.3477,1.6785,1.6633,25.3844,26.0935,1.2269,1.2275
3/5/2023 15:15,0,19.5417,0,70350.2969,0,9.8344,0,10.3463,1.6785,1.6643,25.3913,26.1517,1.2269,1.2275
3/5/2023 15:15,0,15.8101,0,56916.2969,0,10.27,0,8.3706,1.6785,1.6638,25.3499,26.1243,1.2269,1.2275
3/5/2023 15:15,0,20.901,0,75857.2891,0,13.577,0,11.0659,1.6783,1.6636,25.3706,26.114,1.2269,1.2275
3/5/2023 15:15,0,21.2108,0,76358.8672,0,13.8254,0,11.23,1.6785,1.664,25.3464,26.1963,1.2269,1.2275
3/5/2023 15:15,0,20.4209,0,73515.3828,0,12.6009,0,10.8118,1.6787,1.664,25.3085,26.138,1.2269,1.2275
3/5/2023 15:15,0,16.5155,0,59455.7422,0,10.7282,0,8.744,1.6783,1.664,25.3637,26.1037,1.2269,1.2275
3/5/2023 15:15,0,7.9561,0,28642.0898,0,5.1682,0,4.2123,1.678,1.6638,25.3602,26.0592,1.2269,1.2275
3/5/2023 15:15,0,20.8209,0,74955.1641,0,12.8648,0,10.4855,1.678,1.6643,25.3533,26.1209,1.2269,1.2275
3/5/2023 15:15,0,21.5146,0,77452.5469,0,13.8309,0,11.3908,1.6783,1.6638,25.3706,26.0969,1.2269,1.2275
3/5/2023 15:15,0,16.5043,0,59415.4844,0,10.9425,0,8.7381,1.678,1.6638,25.3809,26.1312,1.2269,1.2275
3/5/2023 15:15,0,16.9905,0,64810.6094,0,11.0367,0,8.9955,1.6778,1.6645,25.4119,26.1929,1.2269,1.2275
3/5/2023 15:15,0,20.6113,0,74200.6016,0,13.3888,0,10.9125,1.678,1.6645,25.3671,26.066,1.2269,1.2275
3/5/2023 15:15,0,20.8782,0,75161.6641,0,13.4282,0,11.0539,1.6778,1.6636,25.3189,26.1654,1.2269,1.2275
3/5/2023 15:15,0,21.0412,0,75748.4609,0,13.5644,0,11.1402,1.678,1.6647,25.3947,26.1757,1.2269,1.2275
3/5/2023 15:15,0,11.3223,0,40760.2734,0,7.3548,0,5.9945,1.6778,1.6649,25.3533,26.1826,1.2269,1.2275
3/5/2023 15:15,0,20.6923,0,74492.4141,0,12.5124,0,10.1982,1.6778,1.664,25.3361,26.0969,1.2269,1.2275
3/5/2023 15:15,0,20.5403,0,73945.2344,0,13.4965,0,10.875,1.6776,1.6647,25.4223,26.0832,1.2269,1.2275
3/5/2023 15:15,0,21.06,0,75815.9141,0,13.6083,0,11.1501,1.6776,1.6645,25.343,26.1689,1.2269,1.2275
3/5/2023 15:16,0,21.8534,0,78672.1172,0,14.1956,0,11.5702,1.6778,1.6649,25.3602,26.1894,1.2269,1.2275
3/5/2023 15:16,0,21.0876,0,75915.2734,0,13.6982,0,11.1647,1.6778,1.6656,25.4188,26.1175,1.2269,1.2275
3/5/2023 15:16,0,21.5302,0,77508.6875,0,13.9673,0,11.3841,1.6776,1.6643,25.374,26.0969,1.2269,1.2275
3/5/2023 15:16,0,20.8866,0,75191.8047,0,13.6051,0,11.0583,1.6776,1.6649,25.4085,26.1346,1.2269,1.2275
3/5/2023 15:16,0,20.2186,0,72786.8359,0,13.1337,0,10.7046,1.6776,1.6647,25.3706,26.186,1.2269,1.2275
3/5/2023 15:16,0,21.012,0,75643.2812,0,13.6491,0,11.1247,1.6776,1.6647,25.3878,26.0969,1.2269,1.2275
3/5/2023 15:16,0,21.4697,0,77290.8125,0,13.9437,0,11.367,1.6774,1.6645,25.3637,26.1757,1.2269,1.2275
